LATITUDE,LONGITUDE,TIME,VISIBILITY,LIGHT,RDSFCOND,IMPACTYPE
43.715145,-79.26729,540,Clear,Daylight,Dry,Rear End
43.715145,-79.26729,540,Clear,Daylight,Dry,Rear End
43.715145,-79.26729,540,Clear,Daylight,Dry,Rear End
43.715145,-79.26729,540,Clear,Daylight,Dry,Rear End
43.715145,-79.26729,540,Clear,Daylight,Dry,Rear End
43.715145,-79.26729,540,Clear,Daylight,Dry,Rear End
43.651945,-79.42179,52,Clear,Dark,Dry,Pedestrian Collisions
43.651945,-79.42179,52,Clear,Dark,Dry,Pedestrian Collisions
43.651945,-79.42179,52,Clear,Dark,Dry,Pedestrian Collisions
43.651945,-79.42179,52,Clear,Dark,Dry,Pedestrian Collisions
43.651945,-79.42179,52,Clear,Dark,Dry,Pedestrian Collisions
43.632645,-79.53159,122,Clear,Dark,Dry,Pedestrian Collisions
43.632645,-79.53159,122,Clear,Dark,Dry,Pedestrian Collisions
43.632645,-79.53159,122,Clear,Dark,Dry,Pedestrian Collisions
43.817045,-79.22799,72,Clear,Dark,Dry,SMV Other
43.817045,-79.22799,72,Clear,Dark,Dry,SMV Other
43.783445,-79.26639,530,Snow,Daylight,Loose Snow,Cyclist Collisions
43.783445,-79.26639,530,Snow,Daylight,Loose Snow,Cyclist Collisions
43.672845,-79.46599,555,Clear,Daylight,Dry,SMV Other
43.672845,-79.46599,555,Clear,Daylight,Dry,SMV Other
43.672845,-79.46599,555,Clear,Daylight,Dry,SMV Other
43.672845,-79.46599,555,Clear,Daylight,Dry,SMV Other
43.806045,-79.32219,420,Snow,Dark,Packed Snow,Pedestrian Collisions
43.806045,-79.32219,420,Snow,Dark,Packed Snow,Pedestrian Collisions
43.616445,-79.54629,785,Snow,Daylight,Loose Snow,Angle
43.616445,-79.54629,785,Snow,Daylight,Loose Snow,Angle
43.616445,-79.54629,785,Snow,Daylight,Loose Snow,Angle
43.616445,-79.54629,785,Snow,Daylight,Loose Snow,Angle
43.677345,-79.54989,885,Clear,Daylight,Other,Rear End
43.677345,-79.54989,885,Clear,Daylight,Other,Rear End
43.677345,-79.54989,885,Clear,Daylight,Other,Rear End
43.671645,-79.49369,931,Clear,Daylight,Dry,Pedestrian Collisions
43.671645,-79.49369,931,Clear,Daylight,Dry,Pedestrian Collisions
43.671645,-79.49369,931,Clear,Daylight,Dry,Pedestrian Collisions
43.632445,-79.41079,1208,Clear,Dark,Dry,Turning Movement
43.632445,-79.41079,1208,Clear,Dark,Dry,Turning Movement
43.632445,-79.41079,1208,Clear,Dark,Dry,Turning Movement
43.632445,-79.41079,1208,Clear,Dark,Dry,Turning Movement
43.765445,-79.46619,1385,Clear,Dark,Wet,Turning Movement
43.765445,-79.46619,1385,Clear,Dark,Wet,Turning Movement
43.765445,-79.46619,1385,Clear,Dark,Wet,Turning Movement
43.765445,-79.46619,1385,Clear,Dark,Wet,Turning Movement
43.765445,-79.46619,1385,Clear,Dark,Wet,Turning Movement
43.765445,-79.46619,1385,Clear,Dark,Wet,Turning Movement
43.765445,-79.46619,1385,Clear,Dark,Wet,Turning Movement
43.686545,-79.59939,1152,Clear,Dark,Dry,Turning Movement
43.686545,-79.59939,1152,Clear,Dark,Dry,Turning Movement
43.652345,-79.39779,838,Clear,Daylight,Wet,Pedestrian Collisions
43.652345,-79.39779,838,Clear,Daylight,Wet,Pedestrian Collisions
43.652345,-79.39779,838,Clear,Daylight,Wet,Pedestrian Collisions
43.704445,-79.55009,1181,Clear,Dark,Dry,Turning Movement
43.704445,-79.55009,1181,Clear,Dark,Dry,Turning Movement
43.762345,-79.22209,845,Clear,Daylight,Dry,Approaching
43.762345,-79.22209,845,Clear,Daylight,Dry,Approaching
43.762345,-79.22209,845,Clear,Daylight,Dry,Approaching
43.762345,-79.22209,845,Clear,Daylight,Dry,Approaching
43.762345,-79.22209,845,Clear,Daylight,Dry,Approaching
43.762345,-79.22209,845,Clear,Daylight,Dry,Approaching
43.712045,-79.28099,510,Clear,Daylight,Dry,Pedestrian Collisions
43.712045,-79.28099,510,Clear,Daylight,Dry,Pedestrian Collisions
43.746445,-79.39159,970,Clear,Daylight,Dry,Pedestrian Collisions
43.746445,-79.39159,970,Clear,Daylight,Dry,Pedestrian Collisions
43.746445,-79.39159,970,Clear,Daylight,Dry,Pedestrian Collisions
43.614545,-79.54639,214,Clear,Dark,Dry,SMV Other
43.614545,-79.54639,214,Clear,Dark,Dry,SMV Other
43.614545,-79.54639,214,Clear,Dark,Dry,SMV Other
43.671245,-79.44029,775,Clear,Daylight,Dry,Pedestrian Collisions
43.671245,-79.44029,775,Clear,Daylight,Dry,Pedestrian Collisions
43.671245,-79.44029,775,Clear,Daylight,Dry,Pedestrian Collisions
43.636245,-79.40959,1081,Snow,Dark,Loose Snow,Angle
43.636245,-79.40959,1081,Snow,Dark,Loose Snow,Angle
43.636245,-79.40959,1081,Snow,Dark,Loose Snow,Angle
43.636245,-79.40959,1081,Snow,Dark,Loose Snow,Angle
43.798245,-79.21699,1289,Snow,Dark,Packed Snow,SMV Other
43.798245,-79.21699,1289,Snow,Dark,Packed Snow,SMV Other
43.668345,-79.59099,1135,Clear,Dark,Dry,Cyclist Collisions
43.668345,-79.59099,1135,Clear,Dark,Dry,Cyclist Collisions
43.682345,-79.32829,920,Clear,Daylight,Dry,Rear End
43.760945,-79.28099,1388,Clear,Dark,Dry,Pedestrian Collisions
43.699345,-79.37279,1410,Rain,Dark,Wet,SMV Other
43.680445,-79.39099,1280,Clear,Dark,Dry,Pedestrian Collisions
43.682345,-79.32829,920,Clear,Daylight,Dry,Rear End
43.634345,-79.43769,1328,Rain,Dark,Wet,Pedestrian Collisions
43.653345,-79.37519,1380,Clear,Daylight,Dry,Cyclist Collisions
43.647845,-79.52689,550,Clear,Daylight,Dry,Pedestrian Collisions
43.660945,-79.37479,70,Clear,Dark,Ice,Pedestrian Collisions
43.744245,-79.59539,1346,Rain,Dark,Wet,Angle
43.744245,-79.59539,1346,Rain,Dark,Wet,Angle
43.671045,-79.38319,1360,Rain,Dusk,Wet,Pedestrian Collisions
43.671045,-79.38319,1360,Rain,Dusk,Wet,Pedestrian Collisions
43.644545,-79.56719,1261,Clear,Dark,Dry,Turning Movement
43.644545,-79.56719,1261,Clear,Dark,Dry,Turning Movement
43.644545,-79.56719,1261,Clear,Dark,Dry,Turning Movement
43.690345,-79.44809,1319,Clear,Dark,Dry,Pedestrian Collisions
43.690345,-79.44809,1319,Clear,Dark,Dry,Pedestrian Collisions
43.699945,-79.51709,1,Clear,Dark,Dry,Pedestrian Collisions
43.760945,-79.28099,1388,Clear,Dark,Dry,Pedestrian Collisions
43.699345,-79.37279,1410,Rain,Dark,Wet,SMV Other
43.751145,-79.28629,403,Clear,Dawn,Dry,Approaching
43.699945,-79.51709,1,Clear,Dark,Dry,Pedestrian Collisions
43.809745,-79.36699,190,"Fog, Mist, Smoke, Dust",Dark,Dry,Approaching
43.816145,-79.32459,720,Clear,Daylight,Dry,Angle
43.809745,-79.36699,190,"Fog, Mist, Smoke, Dust",Dark,Dry,Approaching
43.809745,-79.36699,190,"Fog, Mist, Smoke, Dust",Dark,Dry,Approaching
43.669645,-79.30149,1219,Clear,Daylight,Dry,Cyclist Collisions
43.669645,-79.30149,1219,Clear,Daylight,Dry,Cyclist Collisions
43.669645,-79.30149,1219,Clear,Daylight,Dry,Cyclist Collisions
43.676845,-79.41039,590,Clear,Daylight,Dry,Cyclist Collisions
43.676845,-79.41039,590,Clear,Daylight,Dry,Cyclist Collisions
43.723145,-79.55889,510,Clear,Daylight,Dry,Angle
43.723145,-79.55889,510,Clear,Daylight,Dry,Angle
43.723145,-79.55889,510,Clear,Daylight,Dry,Angle
43.723145,-79.55889,510,Clear,Daylight,Dry,Angle
43.723145,-79.55889,510,Clear,Daylight,Dry,Angle
43.723145,-79.55889,510,Clear,Daylight,Dry,Angle
43.658545,-79.45309,795,Clear,Daylight,Dry,Pedestrian Collisions
43.658545,-79.45309,795,Clear,Daylight,Dry,Pedestrian Collisions
43.658545,-79.45309,795,Clear,Daylight,Dry,Pedestrian Collisions
43.658545,-79.45309,795,Clear,Daylight,Dry,Pedestrian Collisions
43.789845,-79.45759,848,Clear,Daylight,Dry,Pedestrian Collisions
43.789845,-79.45759,848,Clear,Daylight,Dry,Pedestrian Collisions
43.789845,-79.45759,848,Clear,Daylight,Dry,Pedestrian Collisions
43.687145,-79.53389,900,Clear,Daylight,Dry,Pedestrian Collisions
43.687145,-79.53389,900,Clear,Daylight,Dry,Pedestrian Collisions
43.687145,-79.53389,900,Clear,Daylight,Dry,Pedestrian Collisions
43.715245,-79.44839,1097,Clear,Daylight,Dry,Turning Movement
43.715245,-79.44839,1097,Clear,Daylight,Dry,Turning Movement
43.676145,-79.35889,87,Clear,Dark,Wet,Cyclist Collisions
43.676145,-79.35889,87,Clear,Dark,Wet,Cyclist Collisions
43.676145,-79.35889,87,Clear,Dark,Wet,Cyclist Collisions
43.738745,-79.24919,1318,Rain,Dark,Wet,SMV Other
43.738745,-79.24919,1318,Rain,Dark,Wet,SMV Other
43.644545,-79.56719,485,Clear,Daylight,Dry,Pedestrian Collisions
43.644545,-79.56719,485,Clear,Daylight,Dry,Pedestrian Collisions
43.711445,-79.35849,762,Clear,Daylight,Dry,Pedestrian Collisions
43.711445,-79.35849,762,Clear,Daylight,Dry,Pedestrian Collisions
43.711445,-79.35849,762,Clear,Daylight,Dry,Pedestrian Collisions
43.695145,-79.45279,883,Clear,Daylight,Dry,Pedestrian Collisions
43.695145,-79.45279,883,Clear,Daylight,Dry,Pedestrian Collisions
43.758845,-79.31109,925,Clear,Daylight,Dry,Rear End
43.758845,-79.31109,925,Clear,Daylight,Dry,Rear End
43.758845,-79.31109,925,Clear,Daylight,Dry,Rear End
43.758845,-79.31109,925,Clear,Daylight,Dry,Rear End
43.758845,-79.31109,925,Clear,Daylight,Dry,Rear End
43.755945,-79.24349,480,Clear,Daylight,Dry,Pedestrian Collisions
43.755945,-79.24349,480,Clear,Daylight,Dry,Pedestrian Collisions
43.718945,-79.42969,893,Clear,Daylight,Dry,Pedestrian Collisions
43.718945,-79.42969,893,Clear,Daylight,Dry,Pedestrian Collisions
43.718945,-79.42969,893,Clear,Daylight,Dry,Pedestrian Collisions
43.718945,-79.42969,893,Clear,Daylight,Dry,Pedestrian Collisions
43.692745,-79.47779,200,Clear,Dark,Dry,Approaching
43.692745,-79.47779,200,Clear,Dark,Dry,Approaching
43.692745,-79.47779,200,Clear,Dark,Dry,Approaching
43.649345,-79.42159,310,Clear,Dark,Dry,Pedestrian Collisions
43.649345,-79.42159,310,Clear,Dark,Dry,Pedestrian Collisions
43.649345,-79.42159,310,Clear,Dark,Dry,Pedestrian Collisions
43.641045,-79.44699,485,Clear,Daylight,Dry,Pedestrian Collisions
43.641045,-79.44699,485,Clear,Daylight,Dry,Pedestrian Collisions
43.710745,-79.33119,1144,Rain,Dark,Wet,Pedestrian Collisions
43.710745,-79.33119,1144,Rain,Dark,Wet,Pedestrian Collisions
43.710745,-79.33119,1144,Rain,Dark,Wet,Pedestrian Collisions
43.741945,-79.59419,1150,Rain,Daylight,Wet,Pedestrian Collisions
43.741945,-79.59419,1150,Rain,Daylight,Wet,Pedestrian Collisions
43.635645,-79.56229,1242,Rain,Dark,Wet,Turning Movement
43.635645,-79.56229,1242,Rain,Dark,Wet,Turning Movement
43.635645,-79.56229,1242,Rain,Dark,Wet,Turning Movement
43.635645,-79.56229,1242,Rain,Dark,Wet,Turning Movement
43.635645,-79.56229,1242,Rain,Dark,Wet,Turning Movement
43.783245,-79.28829,253,Clear,"Dark, artificial",Wet,SMV Other
43.783245,-79.28829,253,Clear,"Dark, artificial",Wet,SMV Other
43.732145,-79.27859,940,Clear,Daylight,Dry,Rear End
43.704145,-79.41069,671,"Fog, Mist, Smoke, Dust",Daylight,Wet,Pedestrian Collisions
43.660945,-79.37479,70,Clear,Dark,Ice,Pedestrian Collisions
43.647845,-79.52689,550,Clear,Daylight,Dry,Pedestrian Collisions
43.704145,-79.41069,671,"Fog, Mist, Smoke, Dust",Daylight,Wet,Pedestrian Collisions
43.741245,-79.58109,655,Clear,Daylight,Wet,Pedestrian Collisions
43.699345,-79.37279,1410,Rain,Dark,Wet,SMV Other
43.816145,-79.32459,720,Clear,Daylight,Dry,Angle
43.699945,-79.44009,1121,Clear,Daylight,Dry,Turning Movement
43.751145,-79.28629,403,Clear,Dawn,Dry,Approaching
43.704145,-79.41069,671,"Fog, Mist, Smoke, Dust",Daylight,Wet,Pedestrian Collisions
43.660945,-79.37479,70,Clear,Dark,Ice,Pedestrian Collisions
43.741245,-79.58109,655,Clear,Daylight,Wet,Pedestrian Collisions
43.660945,-79.37479,70,Clear,Dark,Ice,Pedestrian Collisions
43.699345,-79.37279,1410,Rain,Dark,Wet,SMV Other
43.737345,-79.43409,440,Rain,Dark,Wet,Pedestrian Collisions
43.751145,-79.28629,403,Clear,Dawn,Dry,Approaching
43.816145,-79.32459,720,Clear,Daylight,Dry,Angle
43.781645,-79.49399,1048,Clear,Daylight,Dry,Pedestrian Collisions
43.640645,-79.43649,1268,Clear,Dark,Dry,Pedestrian Collisions
43.699945,-79.44009,1121,Clear,Daylight,Dry,Turning Movement
43.737345,-79.43409,440,Rain,Dark,Wet,Pedestrian Collisions
43.816145,-79.32459,720,Clear,Daylight,Dry,Angle
43.686145,-79.31069,206,Clear,Dark,Ice,Approaching
43.714745,-79.35889,1230,Rain,Dark,Wet,Pedestrian Collisions
43.781645,-79.49399,1048,Clear,Daylight,Dry,Pedestrian Collisions
43.640645,-79.43649,1268,Clear,Dark,Dry,Pedestrian Collisions
43.699945,-79.44009,1121,Clear,Daylight,Dry,Turning Movement
43.718445,-79.43299,1268,Clear,Dark,Wet,Turning Movement
43.718445,-79.43299,1268,Clear,Dark,Wet,Turning Movement
43.718445,-79.43299,1268,Clear,Dark,Wet,Turning Movement
43.718445,-79.43299,1268,Clear,Dark,Wet,Turning Movement
43.777345,-79.42649,1164,Clear,Daylight,Dry,Pedestrian Collisions
43.777345,-79.42649,1164,Clear,Daylight,Dry,Pedestrian Collisions
43.661045,-79.34009,975,Clear,Daylight,Dry,Turning Movement
43.661045,-79.34009,975,Clear,Daylight,Dry,Turning Movement
43.661045,-79.34009,975,Clear,Daylight,Dry,Turning Movement
43.773945,-79.26839,405,Clear,Daylight,Dry,Rear End
43.773945,-79.26839,405,Clear,Daylight,Dry,Rear End
43.773945,-79.26839,405,Clear,Daylight,Dry,Rear End
43.773945,-79.26839,405,Clear,Daylight,Dry,Rear End
43.773945,-79.26839,405,Clear,Daylight,Dry,Rear End
43.657745,-79.44579,663,Clear,Daylight,Dry,Pedestrian Collisions
43.657745,-79.44579,663,Clear,Daylight,Dry,Pedestrian Collisions
43.701545,-79.26589,1380,Clear,Dark,Dry,Turning Movement
43.701545,-79.26589,1380,Clear,Dark,Dry,Turning Movement
43.701545,-79.26589,1380,Clear,Dark,Dry,Turning Movement
43.701545,-79.26589,1380,Clear,Dark,Dry,Turning Movement
43.701545,-79.26589,1380,Clear,Dark,Dry,Turning Movement
43.701545,-79.26589,1380,Clear,Dark,Dry,Turning Movement
43.701545,-79.26589,1380,Clear,Dark,Dry,Turning Movement
43.701545,-79.26589,1380,Clear,Dark,Dry,Turning Movement
43.792645,-79.35469,650,Clear,Daylight,Dry,Pedestrian Collisions
43.792645,-79.35469,650,Clear,Daylight,Dry,Pedestrian Collisions
43.747245,-79.40749,890,Clear,Daylight,Dry,Rear End
43.747245,-79.40749,890,Clear,Daylight,Dry,Rear End
43.741045,-79.58919,317,Clear,Daylight,Dry,Angle
43.741045,-79.58919,317,Clear,Daylight,Dry,Angle
43.775245,-79.52239,1168,Clear,Dark,Dry,Approaching
43.775245,-79.52239,1168,Clear,Dark,Dry,Approaching
43.775245,-79.52239,1168,Clear,Dark,Dry,Approaching
43.775245,-79.52239,1168,Clear,Dark,Dry,Approaching
43.670945,-79.35439,146,Clear,Dark,Dry,SMV Other
43.670945,-79.35439,146,Clear,Dark,Dry,SMV Other
43.744245,-79.59539,1170,Clear,Daylight,Dry,Angle
43.744245,-79.59539,1170,Clear,Daylight,Dry,Angle
43.744245,-79.59539,1170,Clear,Daylight,Dry,Angle
43.744245,-79.59539,1170,Clear,Daylight,Dry,Angle
43.744245,-79.59539,1170,Clear,Daylight,Dry,Angle
43.744245,-79.59539,1170,Clear,Daylight,Dry,Angle
43.744245,-79.59539,1170,Clear,Daylight,Dry,Angle
43.658745,-79.37519,1263,Clear,Dark,Dry,Pedestrian Collisions
43.658745,-79.37519,1263,Clear,Dark,Dry,Pedestrian Collisions
43.782345,-79.28629,1005,Clear,Daylight,Dry,Sideswipe
43.782345,-79.28629,1005,Clear,Daylight,Dry,Sideswipe
43.782345,-79.28629,1005,Clear,Daylight,Dry,Sideswipe
43.659245,-79.44299,705,Rain,Daylight,Wet,Pedestrian Collisions
43.659245,-79.44299,705,Rain,Daylight,Wet,Pedestrian Collisions
43.659245,-79.44299,705,Rain,Daylight,Wet,Pedestrian Collisions
43.797945,-79.42009,19,Rain,Dark,Wet,Rear End
43.797945,-79.42009,19,Rain,Dark,Wet,Rear End
43.797945,-79.42009,19,Rain,Dark,Wet,Rear End
43.797945,-79.42009,19,Rain,Dark,Wet,Rear End
43.694245,-79.55859,598,Clear,Daylight,Dry,Angle
43.694245,-79.55859,598,Clear,Daylight,Dry,Angle
43.694245,-79.55859,598,Clear,Daylight,Dry,Angle
43.694245,-79.55859,598,Clear,Daylight,Dry,Angle
43.694245,-79.55859,598,Clear,Daylight,Dry,Angle
43.694245,-79.55859,598,Clear,Daylight,Dry,Angle
43.708645,-79.47809,865,Clear,Daylight,Dry,Pedestrian Collisions
43.708645,-79.47809,865,Clear,Daylight,Dry,Pedestrian Collisions
43.708645,-79.47809,865,Clear,Daylight,Dry,Pedestrian Collisions
43.708645,-79.47809,865,Clear,Daylight,Dry,Pedestrian Collisions
43.825945,-79.29729,280,Clear,Dark,Dry,Pedestrian Collisions
43.825945,-79.29729,280,Clear,Dark,Dry,Pedestrian Collisions
43.743645,-79.60389,644,Clear,Daylight,Dry,Turning Movement
43.743645,-79.60389,644,Clear,Daylight,Dry,Turning Movement
43.743645,-79.60389,644,Clear,Daylight,Dry,Turning Movement
43.743645,-79.60389,644,Clear,Daylight,Dry,Turning Movement
43.696245,-79.35369,157,Clear,Dark,Dry,SMV Other
43.696245,-79.35369,157,Clear,Dark,Dry,SMV Other
43.696245,-79.35369,157,Clear,Dark,Dry,SMV Other
43.696245,-79.35369,157,Clear,Dark,Dry,SMV Other
43.737345,-79.43409,440,Rain,Dark,Wet,Pedestrian Collisions
43.778545,-79.40579,1135,Clear,Dark,Dry,Pedestrian Collisions
43.686145,-79.31069,206,Clear,Dark,Ice,Approaching
43.737345,-79.43409,440,Rain,Dark,Wet,Pedestrian Collisions
43.645345,-79.40609,531,Rain,Daylight,Wet,Turning Movement
43.693345,-79.56249,1085,Rain,Dark,Wet,Pedestrian Collisions
43.693345,-79.56249,1085,Rain,Dark,Wet,Pedestrian Collisions
43.714745,-79.35889,1230,Rain,Dark,Wet,Pedestrian Collisions
43.767445,-79.38499,1131,Rain,Dark,Wet,Turning Movement
43.640645,-79.43649,1268,Clear,Dark,Dry,Pedestrian Collisions
43.767445,-79.38499,1131,Rain,Dark,Wet,Turning Movement
43.767445,-79.38499,1131,Rain,Dark,Wet,Turning Movement
43.767445,-79.38499,1131,Rain,Dark,Wet,Turning Movement
43.767445,-79.38499,1131,Rain,Dark,Wet,Turning Movement
43.661245,-79.41099,1280,Clear,Dark,Wet,Pedestrian Collisions
43.661245,-79.41099,1280,Clear,Dark,Wet,Pedestrian Collisions
43.661245,-79.41099,1280,Clear,Dark,Wet,Pedestrian Collisions
43.640145,-79.55709,780,Clear,Daylight,Dry,Pedestrian Collisions
43.640145,-79.55709,780,Clear,Daylight,Dry,Pedestrian Collisions
43.680045,-79.43359,1276,Clear,Dark,Dry,Pedestrian Collisions
43.680045,-79.43359,1276,Clear,Dark,Dry,Pedestrian Collisions
43.722245,-79.45649,388,Clear,Dark,Wet,Pedestrian Collisions
43.722245,-79.45649,388,Clear,Dark,Wet,Pedestrian Collisions
43.715144,-79.298686,770,Clear,Daylight,Other,Turning Movement
43.715144,-79.298686,770,Clear,Daylight,Other,Turning Movement
43.715144,-79.298686,770,Clear,Daylight,Other,Turning Movement
43.804745,-79.33659,1101,Clear,Dark,Dry,Pedestrian Collisions
43.804745,-79.33659,1101,Clear,Dark,Dry,Pedestrian Collisions
43.804745,-79.33659,1101,Clear,Dark,Dry,Pedestrian Collisions
43.804745,-79.33659,1101,Clear,Dark,Dry,Pedestrian Collisions
43.804745,-79.33659,1101,Clear,Dark,Dry,Pedestrian Collisions
43.691145,-79.32279,780,Rain,Daylight,Wet,Pedestrian Collisions
43.691145,-79.32279,780,Rain,Daylight,Wet,Pedestrian Collisions
43.691145,-79.32279,780,Rain,Daylight,Wet,Pedestrian Collisions
43.755445,-79.26649,1020,Clear,Dark,Wet,Pedestrian Collisions
43.755445,-79.26649,1020,Clear,Dark,Wet,Pedestrian Collisions
43.780345,-79.32539,1368,Drifting Snow,Dark,Wet,Pedestrian Collisions
43.780345,-79.32539,1368,Drifting Snow,Dark,Wet,Pedestrian Collisions
43.760645,-79.32769,420,Clear,Dawn,Other,Pedestrian Collisions
43.760645,-79.32769,420,Clear,Dawn,Other,Pedestrian Collisions
43.702745,-79.37529,917,Clear,Daylight,Dry,Pedestrian Collisions
43.702745,-79.37529,917,Clear,Daylight,Dry,Pedestrian Collisions
43.795845,-79.27219,945,Clear,Daylight,Dry,Pedestrian Collisions
43.795845,-79.27219,945,Clear,Daylight,Dry,Pedestrian Collisions
43.673445,-79.38409,990,Clear,Daylight,Dry,Rear End
43.673445,-79.38409,990,Clear,Daylight,Dry,Rear End
43.673445,-79.38409,990,Clear,Daylight,Dry,Rear End
43.673445,-79.38409,990,Clear,Daylight,Dry,Rear End
43.648845,-79.37939,1080,Clear,Dark,Dry,Cyclist Collisions
43.648845,-79.37939,1080,Clear,Dark,Dry,Cyclist Collisions
43.776445,-79.43029,1208,Snow,Dark,Wet,Pedestrian Collisions
43.776445,-79.43029,1208,Snow,Dark,Wet,Pedestrian Collisions
43.776445,-79.43029,1208,Snow,Dark,Wet,Pedestrian Collisions
43.680245,-79.43249,624,Clear,Daylight,Dry,Sideswipe
43.680245,-79.43249,624,Clear,Daylight,Dry,Sideswipe
43.680245,-79.43249,624,Clear,Daylight,Dry,Sideswipe
43.680245,-79.43249,624,Clear,Daylight,Dry,Sideswipe
43.680545,-79.49759,1039,Clear,Dark,Dry,Pedestrian Collisions
43.680545,-79.49759,1039,Clear,Dark,Dry,Pedestrian Collisions
43.680545,-79.49759,1039,Clear,Dark,Dry,Pedestrian Collisions
43.671945,-79.39039,1370,Clear,Dark,Dry,Approaching
43.671945,-79.39039,1370,Clear,Dark,Dry,Approaching
43.671945,-79.39039,1370,Clear,Dark,Dry,Approaching
43.671945,-79.39039,1370,Clear,Dark,Dry,Approaching
43.671945,-79.39039,1370,Clear,Dark,Dry,Approaching
43.722945,-79.41269,20,Clear,Dark,Dry,Pedestrian Collisions
43.722945,-79.41269,20,Clear,Dark,Dry,Pedestrian Collisions
43.646545,-79.38979,511,Clear,Daylight,Dry,Angle
43.646545,-79.38979,511,Clear,Daylight,Dry,Angle
43.646545,-79.38979,511,Clear,Daylight,Dry,Angle
43.726245,-79.40249,845,Clear,Daylight,Dry,Pedestrian Collisions
43.726245,-79.40249,845,Clear,Daylight,Dry,Pedestrian Collisions
43.651445,-79.37509,720,Rain,Daylight,Wet,Approaching
43.651445,-79.37509,720,Rain,Daylight,Wet,Approaching
43.731145,-79.28679,1093,Clear,Dark,Dry,SMV Other
43.731145,-79.28679,1093,Clear,Dark,Dry,SMV Other
43.731145,-79.28679,1093,Clear,Dark,Dry,SMV Other
43.731145,-79.28679,1093,Clear,Dark,Dry,SMV Other
43.801245,-79.29659,365,Rain,Dark,Wet,Angle
43.645345,-79.40609,531,Rain,Daylight,Wet,Turning Movement
43.778545,-79.40579,1135,Clear,Dark,Dry,Pedestrian Collisions
43.686145,-79.31069,206,Clear,Dark,Ice,Approaching
43.640645,-79.43649,1268,Clear,Dark,Dry,Pedestrian Collisions
43.686145,-79.31069,206,Clear,Dark,Ice,Approaching
43.734645,-79.60099,1361,Rain,Dark,Wet,Pedestrian Collisions
43.645345,-79.40609,531,Rain,Daylight,Wet,Turning Movement
43.640645,-79.43649,1268,Clear,Dark,Dry,Pedestrian Collisions
43.702945,-79.55629,1200,Clear,Dark,Dry,SMV Unattended Vehicle
43.640645,-79.43649,1268,Clear,Dark,Dry,Pedestrian Collisions
43.734645,-79.60099,1361,Rain,Dark,Wet,Pedestrian Collisions
43.715345,-79.32519,180,Clear,Dark,Dry,SMV Other
43.661945,-79.42569,750,Rain,Daylight,Wet,Pedestrian Collisions
43.702945,-79.55629,1200,Clear,Dark,Dry,SMV Unattended Vehicle
